date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,currency,change,changePercent,label,changeOverTime
2018-10-31,306.67,299.22,320.2,305.62,20362766,304.82,308.6,326.6,305.28,20911401,,16.72,5.8514,"Oct 31, 18",222.216757
2018-11-01,331.13,307.59,320.78,310.43,15166103,331.57,314.35,324.53,302.2,15195736,,16.3,5.3656,"Nov 1, 18",243.044469
2018-11-02,311.4,323.0,336.7,310.57,13436818,313.0,318.0,333.16,314.09,13990072,,-8.41,-2.7203,"Nov 2, 18",232.571549
2018-11-05,325.31,315.1,326.3,307.76,10316325,322.59,326.5,327.1,307.37,10546181,,6.62,2.1481,"Nov 5, 18",238.939064
2018-11-06,326.1,316.74,335.24,310.3,10104168,318.53,330.28,324.38,306.3,9862060,,-4.6,-1.5309,"Nov 6, 18",230.458318
2018-11-07,331.8,318.6,330.59,319.0,13469508,337.8,315.4,342.63,322.0,13397496,,17.25,5.5127,"Nov 7, 18",248.945568
2018-11-08,325.72,334.0,344.01,320.85,11567901,322.71,329.0,348.52,329.26,11214605,,-9.63,-2.9753,"Nov 8, 18",244.498793
2018-11-09,304.37,326.24,313.94,307.62,14064732,304.51,321.01,327.5,306.84,13631660,,-14.78,-4.5608,"Nov 9, 18",227.3341
2018-11-12,302.11,300.0,311.69,294.65,11380850,308.03,310.0,310.2,290.79,11257379,,-9.6,-3.2276,"Nov 12, 18",217.335586
2018-11-13,302.6,301.0,314.23,297.7,12307642,308.1,304.0,312.29,299.7,12285777,,0.34,0.1165,"Nov 13, 18",217.30095
2018-11-14,288.85,304.3,312.98,288.1,17015268,300.58,303.5,314.53,281.0,16887701,,-7.77,-2.6659,"Nov 14, 18",218.334699
2018-11-15,302.44,294.03,293.9,286.13,10273393,296.8,286.89,304.7,287.57,10359370,,3.42,1.1985,"Nov 15, 18",215.785908
2018-11-16,296.49,297.2,294.05,286.0,9238814,286.6,289.67,306.09,285.0,9554148,,-3.92,-1.3525,"Nov 16, 18",216.780117
2018-11-19,273.4,288.3,298.41,277.88,13400945,282.1,292.71,296.82,279.96,13005348,,-16.06,-5.491,"Nov 19, 18",202.050513
2018-11-20,271.02,259.45,279.0,260.0,17175682,271.07,262.54,280.53,251.0,17478572,,-3.64,-1.3522,"Nov 20, 18",199.462675
2018-11-21,270.5,275.26,282.9,270.72,11222567,272.71,281.05,276.53,272.97,11325349,,-5.09,-1.8809,"Nov 21, 18",195.788023
2018-11-23,268.66,267.08,265.9,266.6,5490821,266.85,263.14,277.8,264.46,5438297,,-3.45,-1.3021,"Nov 23, 18",195.703854
2018-11-26,274.04,261.0,266.9,255.2,13020510,273.16,262.35,268.84,254.7,12934616,,2.62,1.0293,"Nov 26, 18",195.692516
2018-11-27,267.81,269.68,276.96,266.01,11154927,274.75,267.86,275.33,257.6,11445518,,5.3,2.0686,"Nov 27, 18",201.302365
2018-11-28,296.01,276.53,288.0,264.47,15529259,291.41,274.4,289.0,267.39,15312576,,16.12,6.2232,"Nov 28, 18",212.238068
2018-11-29,295.28,287.95,295.86,288.6,16136054,298.38,284.46,294.97,281.7,15956610,,6.1,2.2312,"Nov 29, 18",212.952923
2018-11-30,289.22,297.0,304.79,288.9,12048550,288.63,294.0,303.32,287.63,12214352,,-2.67,-0.9115,"Nov 30, 18",216.553779
2018-12-03,294.8,295.88,308.43,285.08,14267478,304.6,302.13,308.78,286.48,14656820,,4.26,1.4776,"Dec 3, 18",217.533866
2018-12-04,282.75,299.7,300.25,283.62,12809103,285.76,298.69,297.63,284.03,13221255,,-15.54,-5.2993,"Dec 4, 18",209.495542
2018-12-06,292.09,280.81,295.36,269.61,13170785,290.15,280.28,291.53,270.45,13135180,,7.92,2.8234,"Dec 6, 18",212.394405
2018-12-07,272.41,289.85,294.74,273.3,12834137,269.87,284.89,297.85,269.37,12676633,,-17.9,-6.4109,"Dec 7, 18",201.902603
2018-12-10,272.4,271.58,274.02,273.46,9917167,282.5,270.6,278.61,271.97,9801946,,4.78,1.7548,"Dec 10, 18",200.954077
2018-12-11,265.92,286.66,287.1,272.47,10301782,270.18,276.09,285.5,265.66,10022632,,-4.51,-1.687,"Dec 11, 18",195.368553
2018-12-12,276.76,278.27,283.78,276.11,11732724,281.35,277.27,282.83,270.05,11781023,,9.63,3.6124,"Dec 12, 18",210.949759
2018-12-13,278.77,280.94,287.87,279.23,8600962,289.2,289.07,282.12,279.69,8696431,,1.17,0.4207,"Dec 13, 18",211.250734
2018-12-14,273.66,279.79,284.93,274.0,10221586,279.79,279.84,285.35,268.0,10231843,,-9.35,-3.4192,"Dec 14, 18",200.633258
2018-12-17,268.3,272.69,281.75,272.65,9738153,273.1,278.14,284.52,261.28,9789105,,-4.13,-1.542,"Dec 17, 18",202.684947
2018-12-18,274.01,271.6,280.19,274.62,10399545,281.97,267.9,283.92,274.56,10791621,,8.52,3.1782,"Dec 18, 18",201.845346
2018-12-19,267.46,275.1,291.97,264.83,14470335,274.92,272.29,290.83,274.36,13799882,,-4.19,-1.6094,"Dec 19, 18",198.03575
2018-12-20,271.99,274.03,283.3,251.98,17522086,272.78,270.71,273.2,262.8,17615848,,-6.47,-2.4217,"Dec 20, 18",198.855654
2018-12-21,252.09,267.11,272.6,252.52,22005584,248.31,270.2,265.0,251.29,21971546,,-14.58,-5.5417,"Dec 21, 18",188.866517
2018-12-24,234.69,250.0,256.39,235.18,9889247,236.85,250.0,256.49,244.52,9949392,,-12.92,-5.1096,"Dec 24, 18",173.70768
2018-12-26,255.44,244.77,261.6,231.78,14651460,260.22,245.18,259.7,241.3,14463870,,19.95,8.5557,"Dec 26, 18",195.378614
2018-12-27,264.95,250.39,260.02,242.4,12335868,261.61,258.93,260.59,244.3,12801947,,1.9,0.747,"Dec 27, 18",191.113484
2018-12-28,260.17,266.51,268.26,258.8,11309606,263.83,270.19,265.73,251.1,11523869,,0.52,0.2105,"Dec 28, 18",189.371727
2018-12-31,273.38,265.97,283.3,265.0,14077504,271.74,262.44,282.4,266.0,14142472,,11.67,4.634,"Dec 31, 18",198.329215
2019-01-02,279.54,259.33,271.53,259.72,11844023,273.14,271.36,283.13,259.0,11852470,,0.0,0.0,"Jan 2, 19",202.078543
2019-01-03,280.9,275.5,289.15,273.36,15681846,278.6,274.7,282.87,273.21,15653122,,3.58,1.3592,"Jan 3, 19",202.436338
2019-01-04,306.67,288.42,311.8,290.37,19809781,307.42,286.72,312.0,290.43,19847620,,27.26,9.843,"Jan 4, 19",229.653829
2019-01-07,319.18,306.7,327.4,304.52,19277690,322.82,314.0,328.0,309.08,19191566,,18.18,5.9936,"Jan 7, 19",237.193155
2019-01-08,322.15,334.87,330.55,316.84,15384048,332.76,323.61,331.36,316.13,15548286,,5.06,1.6346,"Jan 8, 19",245.941207
2019-01-09,335.81,330.47,323.82,320.8,14003322,320.12,333.14,335.99,324.1,13396367,,-0.32,-0.0983,"Jan 9, 19",241.452972
2019-01-10,339.07,328.3,329.56,321.3,13523112,324.93,316.78,330.4,315.4,13984284,,4.9,1.5129,"Jan 10, 19",245.380419
2019-01-11,339.97,335.64,358.14,336.25,20193482,341.39,344.5,348.91,340.32,19514288,,13.01,4.0534,"Jan 11, 19",252.7492
2019-01-14,346.79,336.11,335.58,338.0,10718911,342.21,349.54,342.56,335.03,10638584,,-4.79,-1.4098,"Jan 14, 19",250.569866
2019-01-15,364.88,360.3,367.03,363.0,21405015,359.94,360.5,364.6,355.0,22061818,,22.3,6.8021,"Jan 15, 19",268.967643
2019-01-16,357.15,364.0,371.52,352.81,15759916,353.56,366.0,365.52,361.94,15895657,,-3.38,-0.9602,"Jan 16, 19",261.383738
2019-01-17,365.74,364.1,359.68,349.29,19041288,365.43,353.8,365.49,358.65,19286883,,1.8,0.5248,"Jan 17, 19",263.922169
2019-01-18,342.6,365.41,357.0,337.5,27466311,350.1,366.82,369.0,336.77,27556266,,-14.13,-4.1358,"Jan 18, 19",250.997193
2019-01-22,341.3,351.41,343.83,326.23,18179324,338.77,351.12,351.53,322.76,18275802,,-14.61,-4.2397,"Jan 22, 19",243.45044
2019-01-23,329.26,334.76,339.36,330.2,13501771,335.58,328.51,340.98,331.6,13853050,,-3.31,-0.9767,"Jan 23, 19",240.073605
2019-01-24,331.35,334.0,339.2,325.0,11192824,342.36,327.0,337.9,321.0,11218284,,4.78,1.4636,"Jan 24, 19",242.571226
2019-01-25,345.8,331.77,356.0,341.62,11347303,350.31,333.03,351.0,330.48,11301144,,11.82,3.6135,"Jan 25, 19",256.320419
2019-01-28,347.32,336.9,343.7,330.3,8745088,347.07,350.2,336.4,330.21,8683262,,-2.48,-0.728,"Jan 28, 19",256.835286
2019-01-29,338.9,341.3,338.3,339.53,7930235,331.3,337.24,338.61,339.82,7839249,,-6.77,-2.1132,"Jan 29, 19",252.187926
2019-01-30,354.17,333.57,351.23,337.6,9686423,340.88,337.48,358.51,346.8,9507699,,12.16,3.6839,"Jan 30, 19",252.063228
2019-01-31,347.2,352.87,363.24,348.93,8762156,354.2,347.37,350.25,344.47,8879333,,-1.19,-0.3481,"Jan 31, 19",256.31551
2019-02-01,351.97,347.52,360.02,344.5,10124759,343.37,342.34,349.7,353.2,10172621,,0.36,0.104,"Feb 1, 19",251.399704
2019-02-04,364.12,344.6,369.0,350.5,9334960,367.9,349.7,357.0,344.0,9171435,,11.55,3.4434,"Feb 4, 19",263.042064
2019-02-05,367.59,364.7,364.0,354.5,9109417,369.81,353.5,362.0,353.4,9268044,,4.55,1.3176,"Feb 5, 19",268.281086
2019-02-06,369.33,366.0,363.74,363.41,6832508,352.52,367.0,374.59,349.14,7052476,,-3.76,-1.0374,"Feb 6, 19",263.114712
2019-02-07,355.93,359.6,353.05,349.5,7982761,352.19,351.9,357.94,343.86,8209400,,-7.57,-2.1613,"Feb 7, 19",265.452602
2019-02-08,361.28,348.0,352.0,349.0,7598903,351.63,353.0,354.0,347.0,7862626,,2.9,0.8618,"Feb 8, 19",266.298133
2019-02-11,359.06,365.0,355.78,353.1,5581767,360.24,352.0,352.96,347.3,5720783,,-1.89,-0.5402,"Feb 11, 19",255.581591
2019-02-12,365.55,361.78,369.0,361.04,10761091,375.53,364.42,373.0,360.02,10680347,,14.88,4.2394,"Feb 12, 19",274.415259
2019-02-13,367.56,358.3,362.3,365.32,10859562,360.7,360.7,365.7,361.14,10917356,,-8.5,-2.304,"Feb 13, 19",262.10711
2019-02-14,375.66,365.05,370.0,357.36,9518214,362.07,359.89,376.57,359.22,9606737,,7.4,2.0842,"Feb 14, 19",264.885975
2019-02-15,369.44,364.15,377.5,368.6,9577656,373.29,360.34,380.7,356.5,9560869,,-2.2,-0.6303,"Feb 15, 19",270.837621
2019-02-19,368.08,371.3,366.0,361.99,7428753,368.68,369.8,381.0,370.72,7512430,,5.22,1.4384,"Feb 19, 19",276.196834
2019-02-20,366.45,371.01,369.99,358.6,8204394,359.98,369.44,369.11,369.3,8168324,,-2.04,-0.5689,"Feb 20, 19",266.529001
2019-02-21,372.11,364.56,362.97,356.95,6291881,370.97,375.16,373.62,357.6,6392297,,-3.02,-0.8404,"Feb 21, 19",273.809225
2019-02-22,370.98,375.85,381.85,372.01,7405130,367.01,362.49,371.24,364.51,7312726,,6.33,1.7381,"Feb 22, 19",274.085361
2019-02-25,368.82,378.26,385.01,375.29,7726085,376.32,374.08,387.39,378.31,7921829,,0.93,0.2542,"Feb 25, 19",275.908399
2019-02-26,374.84,379.13,371.7,373.16,5120967,377.82,375.3,383.4,362.3,5101009,,1.07,0.2955,"Feb 26, 19",273.264733
2019-02-27,372.06,370.3,371.82,366.8,5733641,374.21,373.7,374.27,373.7,5794193,,-2.1,-0.5966,"Feb 27, 19",272.260151
2019-02-28,370.7,367.86,379.78,364.5,6305189,370.1,371.96,372.56,367.39,6381438,,-4.89,-1.3597,"Feb 28, 19",274.125827
2019-03-01,373.04,376.88,363.13,360.92,5548223,361.2,377.46,373.67,368.56,5675038,,-0.78,-0.2221,"Mar 1, 19",269.392203
2019-03-04,361.9,373.88,368.25,353.86,7828687,356.39,375.17,365.38,353.98,7834626,,-6.46,-1.7813,"Mar 4, 19",261.633267
2019-03-05,355.4,353.72,365.06,361.28,6225922,362.3,367.9,364.17,352.42,5972572,,3.26,0.9737,"Mar 5, 19",273.470371
2019-03-06,365.77,365.5,375.91,363.8,6284733,367.99,366.7,370.41,355.8,6267233,,5.35,1.5407,"Mar 6, 19",264.604294
2019-03-07,359.3,363.04,374.59,367.9,6345706,362.4,361.48,366.53,357.1,6239128,,-7.07,-2.0175,"Mar 7, 19",272.273502
2019-03-08,350.1,360.42,357.78,356.86,6948495,360.4,353.63,363.86,357.41,7137521,,-3.0,-0.8666,"Mar 8, 19",257.892364
2019-03-11,360.16,358.0,370.51,362.32,5592842,374.36,355.0,360.11,358.4,5641836,,9.69,2.6573,"Mar 11, 19",269.372406
2019-03-12,370.79,375.48,361.27,354.1,5184449,363.11,362.63,375.89,356.1,5164692,,-2.64,-0.7241,"Mar 12, 19",271.39591
2019-03-13,362.27,372.87,365.78,356.63,6505581,369.25,365.68,376.47,356.35,6638184,,4.96,1.3907,"Mar 13, 19",268.527007
2019-03-14,372.72,375.0,375.83,374.5,5503528,375.35,360.8,380.37,375.6,5283484,,-2.47,-0.6707,"Mar 14, 19",267.931346
2019-03-15,372.88,363.38,365.0,359.79,8483000,378.37,362.67,376.0,370.41,8593402,,2.69,0.7675,"Mar 15, 19",268.163627
2019-03-18,366.81,375.93,380.92,368.33,7552555,366.53,375.19,381.97,375.11,7251708,,2.03,0.575,"Mar 18, 19",271.671606
2019-03-19,365.2,374.9,373.58,364.5,7646380,362.06,370.8,378.99,363.8,7855525,,-4.73,-1.3307,"Mar 19, 19",276.27422
2019-03-20,393.61,374.15,376.6,371.89,11094287,377.85,361.34,389.5,368.7,11108825,,16.54,4.6735,"Mar 20, 19",285.651332
2019-03-21,395.69,388.0,396.0,372.71,8915671,388.3,389.0,398.0,374.95,8561238,,2.7,0.7122,"Mar 21, 19",281.455653
2019-03-22,366.92,375.97,389.65,376.06,8906495,377.29,394.41,394.6,375.48,8838027,,-17.34,-4.5971,"Mar 22, 19",276.887149
2019-03-25,378.18,362.0,371.91,372.88,8531583,366.75,376.0,372.18,373.11,8568366,,5.36,1.4773,"Mar 25, 19",269.600093
2019-03-26,367.5,378.42,384.87,358.85,7987515,377.1,378.68,374.95,360.35,7774414,,-6.39,-1.7269,"Mar 26, 19",271.866116
2019-03-27,355.25,376.0,373.69,353.72,8239828,361.02,369.0,368.69,363.13,8119222,,-6.9,-1.9121,"Mar 27, 19",266.45714
2019-03-28,359.03,358.46,357.6,353.1,4453825,361.36,364.19,356.39,350.0,4552787,,1.26,0.3681,"Mar 28, 19",265.031142
2019-03-29,373.65,360.65,360.58,357.35,4915859,373.31,372.24,370.38,356.2,4897496,,2.04,0.5595,"Mar 29, 19",274.512694
2019-04-01,367.2,370.0,386.69,370.92,7129186,384.12,367.0,369.17,376.2,7160212,,10.6,3.0482,"Apr 1, 19",273.647165
2019-04-02,380.48,371.68,379.82,377.7,5247342,374.77,383.45,373.92,364.68,5297987,,0.79,0.2133,"Apr 2, 19",280.25678
2019-04-03,370.5,381.0,384.26,378.83,5502594,387.67,385.72,379.49,382.98,5487756,,2.03,0.5699,"Apr 3, 19",280.635648
2019-04-04,370.19,374.22,381.02,376.9,4763595,370.34,378.98,381.66,380.3,4717065,,-1.92,-0.5188,"Apr 4, 19",283.397932
2019-04-05,377.44,376.0,373.9,368.9,3980990,382.6,375.0,383.2,365.84,3932012,,-2.5,-0.6555,"Apr 5, 19",278.622718
2019-04-08,378.68,366.45,370.0,375.15,4695446,366.18,375.98,367.02,361.47,4782042,,-4.16,-1.1649,"Apr 8, 19",273.261789
2019-04-09,376.51,362.88,375.27,367.0,5638567,379.72,364.24,379.3,373.0,5586324,,3.4,0.9135,"Apr 9, 19",269.610192
2019-04-10,365.55,377.0,386.04,367.06,4698230,378.3,376.5,382.4,362.54,4704510,,-0.79,-0.217,"Apr 10, 19",273.158508
2019-04-11,382.32,379.0,375.7,378.63,6765153,369.17,373.0,383.5,371.0,6528918,,3.8,1.071,"Apr 11, 19",271.904474
2019-04-12,353.72,372.33,366.01,359.8,15999495,364.75,373.63,361.8,352.51,16223247,,-16.77,-4.713,"Apr 12, 19",267.7909
2019-04-15,361.02,357.86,355.84,345.72,8956046,361.27,358.81,358.21,350.76,8898262,,-2.38,-0.6658,"Apr 15, 19",257.391701
2019-04-16,373.57,358.0,366.42,359.58,18936691,367.99,365.0,370.89,356.9,19205665,,10.92,3.1372,"Apr 16, 19",268.097928
2019-04-17,370.95,381.78,376.73,367.3,18564221,360.68,365.49,370.82,353.9,18073055,,-4.89,-1.3546,"Apr 17, 19",272.325445
2019-04-18,367.19,364.0,376.9,356.66,8410230,376.75,356.0,376.92,357.53,8644862,,5.64,1.607,"Apr 18, 19",268.62226
2019-04-22,377.42,362.1,391.23,369.0,12002157,380.03,371.2,390.78,363.0,12031494,,17.51,4.9126,"Apr 22, 19",281.593284
2019-04-23,384.8,392.92,389.3,383.57,10216740,384.88,389.76,395.5,379.62,10272454,,4.72,1.2077,"Apr 23, 19",282.023174
2019-04-24,387.74,398.97,388.6,385.43,6616762,392.52,395.13,388.1,374.33,6868014,,-7.66,-2.0314,"Apr 24, 19",284.565484
2019-04-25,381.18,389.5,390.41,371.3,6385170,376.75,380.97,392.17,375.3,6430621,,-6.2,-1.6225,"Apr 25, 19",277.5106
2019-04-26,377.61,375.06,389.11,376.4,5683458,381.09,383.78,383.9,378.31,5797289,,6.66,1.8526,"Apr 26, 19",282.10693
2019-04-29,376.38,383.35,391.99,380.41,3940146,389.29,381.94,388.44,382.14,3883328,,-3.14,-0.8103,"Apr 29, 19",280.879058
2019-04-30,381.19,381.12,381.4,384.53,4004880,379.7,387.3,383.2,382.1,3929230,,-1.33,-0.3489,"Apr 30, 19",277.803387
2019-05-01,383.56,385.0,400.49,374.54,9591789,387.76,376.0,402.83,373.36,9627749,,8.63,2.2838,"May 1, 19",283.810042
2019-05-02,386.94,389.0,393.8,381.21,5470333,382.53,394.0,391.3,377.25,5634925,,0.25,0.067,"May 2, 19",291.878228
2019-05-03,399.06,391.64,397.57,396.44,5359036,387.12,400.23,399.05,393.33,5236284,,6.05,1.6493,"May 3, 19",292.805073
2019-05-06,390.16,392.8,386.48,390.0,6005926,397.32,390.4,391.22,389.0,5942140,,-6.42,-1.6981,"May 6, 19",292.0683
2019-05-07,379.29,393.0,380.77,375.05,7212590,380.62,392.0,394.45,369.93,7012594,,-8.38,-2.2422,"May 7, 19",279.695694
2019-05-08,375.67,375.16,371.0,377.45,6691353,367.26,368.87,376.0,375.6,6671925,,-6.17,-1.7017,"May 8, 19",280.536
2019-05-09,378.61,368.3,366.8,352.78,5960246,363.98,374.1,370.6,357.15,6164642,,-1.68,-0.4518,"May 9, 19",280.07488
2019-05-10,361.63,372.45,375.86,365.73,5779294,370.13,376.25,375.97,356.52,5885859,,-1.71,-0.4945,"May 10, 19",266.750963
2019-05-13,351.09,361.27,359.82,357.0,8393633,360.89,360.85,359.15,355.4,8314099,,-15.98,-4.4511,"May 13, 19",261.410609
2019-05-14,356.03,349.27,361.48,357.0,5548150,357.04,352.81,364.02,354.4,5493962,,0.36,0.1033,"May 14, 19",254.781779
2019-05-15,357.69,344.14,365.5,353.48,6646594,363.71,355.66,359.1,347.4,6609879,,9.77,2.844,"May 15, 19",273.348476
2019-05-16,372.96,369.77,381.0,367.09,6504574,369.58,368.29,366.0,362.77,6568070,,4.32,1.2459,"May 16, 19",275.611984
2019-05-17,364.1,372.42,367.03,354.46,4953493,363.96,357.1,361.24,358.1,4871542,,-4.87,-1.3869,"May 17, 19",265.769499
2019-05-20,357.26,367.17,353.74,355.4,4639052,362.73,366.07,369.43,362.1,4647235,,-6.39,-1.8641,"May 20, 19",265.286795
2019-05-21,365.07,353.87,370.54,363.32,4052745,355.0,366.82,357.54,354.8,4156515,,6.45,1.7824,"May 21, 19",272.312136
2019-05-22,366.7,375.89,374.29,369.8,6451520,365.46,373.62,380.19,369.7,6426552,,5.6,1.5924,"May 22, 19",270.948214
2019-05-23,360.09,371.1,374.71,351.1,5886111,368.52,366.8,362.23,349.3,5793345,,-7.65,-2.0936,"May 23, 19",266.278475
2019-05-24,359.86,362.96,375.06,369.31,3883119,354.69,360.65,375.81,358.45,3894391,,2.19,0.6376,"May 24, 19",265.722973
2019-05-28,367.03,358.19,363.9,367.94,4833668,363.32,368.02,377.4,367.74,4825398,,0.39,0.11,"May 28, 19",272.569006
2019-05-29,354.83,358.4,363.2,358.0,5920421,359.48,354.2,363.13,354.5,5799342,,-5.71,-1.6289,"May 29, 19",257.161244
2019-05-30,354.72,365.98,358.99,361.3,4103363,355.73,352.36,354.59,361.2,4098790,,2.72,0.7876,"May 30, 19",261.122459
2019-05-31,357.68,352.8,360.15,353.24,5196754,344.0,349.01,366.61,344.56,5266675,,-8.95,-2.5023,"May 31, 19",262.376113
2019-06-03,347.26,345.65,361.8,344.33,7871027,341.73,355.94,359.04,339.41,8214319,,-6.83,-1.9507,"Jun 3, 19",251.215679
2019-06-04,355.1,361.0,359.53,358.11,8107254,362.9,349.0,356.86,360.31,8011291,,16.96,5.0126,"Jun 4, 19",272.636312
2019-06-05,360.88,362.43,364.91,349.93,5032826,367.83,371.92,371.44,365.14,5100954,,2.34,0.6664,"Jun 5, 19",268.89677
2019-06-06,367.71,361.02,361.3,354.31,3776061,358.79,367.62,367.92,352.41,3810190,,1.5,0.4106,"Jun 6, 19",269.621034
2019-06-07,377.95,357.66,380.3,368.78,4920873,361.59,368.87,368.51,366.43,5004046,,3.78,1.0675,"Jun 7, 19",276.534726
2019-06-10,368.31,375.38,385.2,363.86,8095341,365.14,367.27,375.1,361.76,7920118,,-9.09,-2.5635,"Jun 10, 19",266.584615
2019-06-11,359.57,365.0,366.39,358.2,5609571,357.42,367.0,370.59,348.7,5597152,,-0.77,-0.2171,"Jun 11, 19",270.24642
2019-06-12,356.73,361.49,354.79,354.51,4669341,351.74,358.16,370.35,357.92,4705551,,-5.85,-1.6303,"Jun 12, 19",262.630161
2019-06-13,355.7,364.3,350.3,343.2,6361971,348.11,361.84,363.8,341.32,6244582,,-2.18,-0.6213,"Jun 13, 19",263.428721
2019-06-14,348.08,355.04,356.1,348.64,5111737,348.41,356.28,360.3,351.11,5220746,,-3.9,-1.0919,"Jun 14, 19",252.377212
2019-06-17,351.68,344.43,353.58,346.85,5401576,353.26,354.24,358.07,353.2,5579839,,10.91,3.284,"Jun 17, 19",262.616626
2019-06-18,371.2,356.54,377.3,365.09,5516846,367.99,363.28,377.3,369.07,5492415,,6.6,1.9205,"Jun 18, 19",272.964429
2019-06-19,380.53,370.91,369.01,370.99,5878950,363.77,365.78,370.59,367.99,5750352,,6.4,1.7981,"Jun 19, 19",272.086
2019-06-20,378.45,372.32,372.7,377.31,6190295,374.94,378.23,376.52,370.56,5989412,,1.71,0.4852,"Jun 20, 19",270.844513
2019-06-21,371.99,383.0,372.24,377.0,7819451,380.99,371.0,374.93,365.0,7763791,,4.0,1.1398,"Jun 21, 19",276.842889
2019-06-24,386.21,387.43,389.0,387.0,5005483,371.44,384.64,390.0,376.7,5047827,,1.86,0.5173,"Jun 24, 19",279.934446
2019-06-25,364.4,371.77,386.0,366.73,5858092,366.3,372.9,373.0,366.8,5990930,,-10.98,-3.0001,"Jun 25, 19",272.882445
2019-06-26,374.2,378.8,371.55,366.8,3817621,367.5,368.5,385.09,366.5,3812103,,1.9,0.535,"Jun 26, 19",277.006816
2019-06-27,375.96,378.0,375.71,375.9,4196153,377.91,371.5,373.01,374.0,4245051,,8.05,2.26,"Jun 27, 19",274.495978
2019-06-28,372.85,374.75,375.76,381.9,4820875,372.7,370.32,378.31,379.56,4772602,,-2.7,-0.7541,"Jun 28, 19",276.766178
2019-07-01,381.9,383.8,382.98,380.0,5155908,386.3,389.3,389.3,381.0,5105388,,7.35,2.0702,"Jul 1, 19",283.415782
2019-07-02,384.64,381.11,382.0,373.25,3639260,375.74,390.44,377.0,373.72,3765415,,0.84,0.2263,"Jul 2, 19",283.74602
2019-07-03,388.44,379.61,396.64,385.15,3883208,392.85,395.04,382.59,380.44,3903770,,6.3,1.7042,"Jul 3, 19",281.15859
2019-07-05,381.76,389.95,388.4,388.2,3797097,385.45,388.54,384.6,383.25,3789209,,-1.18,-0.3188,"Jul 5, 19",286.091206
2019-07-08,387.11,396.7,396.22,378.45,3161661,393.59,388.41,386.24,386.18,3124743,,-4.53,-1.2082,"Jul 8, 19",290.377263
2019-07-09,385.73,390.26,388.85,385.1,6959444,390.88,388.42,394.11,381.5,7212057,,3.95,1.0034,"Jul 9, 19",280.02969
2019-07-10,393.0,393.79,402.31,385.1,6040381,394.0,401.29,402.17,383.8,6005363,,1.08,0.2836,"Jul 10, 19",285.342877
2019-07-11,384.3,397.7,398.52,387.1,4410828,395.5,386.2,401.89,390.2,4353489,,-1.6,-0.4021,"Jul 11, 19",289.469853
2019-07-12,377.95,392.42,397.69,376.01,6649929,381.81,394.18,394.49,384.1,6861314,,-6.55,-1.661,"Jul 12, 19",280.65933
2019-07-15,374.9,389.98,380.9,380.4,8042679,378.9,387.3,380.96,363.8,8223440,,-6.96,-1.7929,"Jul 15, 19",280.759824
2019-07-16,373.73,378.41,385.93,370.7,6052153,366.02,379.72,380.73,370.07,6018095,,-0.62,-0.174,"Jul 16, 19",272.32607
2019-07-17,363.69,378.9,368.9,371.12,14232532,376.78,373.05,371.1,377.44,14109827,,-3.65,-0.98,"Jul 17, 19",268.92224
2019-07-18,339.99,330.77,341.46,325.8,32125506,336.64,337.04,335.23,336.2,32829998,,-37.66,-10.602,"Jul 18, 19",241.552486
2019-07-19,330.4,326.6,327.5,324.62,17095298,329.6,336.1,336.83,328.63,16396544,,-10.18,-3.1474,"Jul 19, 19",239.510483
2019-07-22,313.16,324.0,324.18,315.64,17939289,320.1,322.0,315.1,309.51,17939591,,-4.54,-1.4632,"Jul 22, 19",235.57947
2019-07-23,313.5,314.72,322.7,311.0,9617498,321.6,319.65,317.2,306.0,9621798,,-3.33,-1.1091,"Jul 23, 19",226.517442
2019-07-24,325.64,322.81,330.97,319.96,12553671,328.32,325.03,327.27,314.37,12427194,,10.81,3.5308,"Jul 24, 19",242.90336
2019-07-25,331.57,333.13,340.65,323.8,11305985,340.02,331.34,331.3,318.0,11132802,,8.52,2.7634,"Jul 25, 19",240.109447
2019-07-26,346.08,338.61,345.0,329.2,10869705,336.93,331.2,340.0,328.2,11113177,,9.36,2.9489,"Jul 26, 19",249.730234
2019-07-29,340.1,346.87,339.7,337.53,6035435,346.9,351.71,337.0,344.49,6006744,,-3.14,-0.9361,"Jul 29, 19",246.3622
2019-07-30,341.21,345.1,342.68,328.97,6298581,326.45,345.6,340.23,324.42,6305787,,-6.82,-2.0358,"Jul 30, 19",244.897936
2019-07-31,329.44,325.26,339.6,327.24,6550211,327.37,337.28,345.91,331.72,6396265,,-3.06,-0.917,"Jul 31, 19",238.56391
2019-08-01,319.6,331.8,335.56,330.83,6681371,326.4,329.49,330.91,322.12,6731070,,-3.66,-1.1128,"Aug 1, 19",241.288126
2019-08-02,329.59,327.53,330.88,323.5,6363133,330.7,325.19,320.38,320.4,6365417,,-0.69,-0.2152,"Aug 2, 19",240.748522
2019-08-05,314.9,313.03,315.09,313.31,8934807,311.37,324.04,318.92,305.15,8830902,,-11.6,-3.5875,"Aug 5, 19",230.988832
2019-08-06,316.5,323.91,322.62,319.7,6318075,314.2,320.35,321.69,306.9,6239856,,2.56,0.8206,"Aug 6, 19",233.615734
2019-08-07,309.72,311.83,310.0,307.12,9373097,305.83,303.39,309.0,305.22,9661628,,-6.08,-1.875,"Aug 7, 19",231.098814
